SN,MID_WID,SAP_New_Code,Nodal
835,1152303_552180,20302686,PFC
836,1111411_496364,20262443,20262443
837,1111411_508015,20262442,20262442
838,1111411_553804,20292521,20292521
839,677708_348138,20177421,20177421
840,677708_555817,20292512,20292512
841,982453_441871,20216958,20216958
842,982453_442484,20216959,20216959
843,982453_442487,20216957,20216957
844,982453_442490,20216960,20216960
845,982453_442491,20216961,20216961
846,982453_558381,20294674,20294674
847,982453_558382,20294675,20294675
848,792468_551318,20302689,20302689
849,792468_384295,20302690,20302690
850,792468_557315,20302691,20302691
851,876952_567598,8302446,Advance
852,876952_567838,8302447,Advance
853,876952_567503,8302449,Advance
854,1135286_570332,8302459,Advance
855,1159668_554228,82001004,82001004
856,1159668_554233,82001005,82001005
857,1159668_554746,82001006,82001006
858,1159668_555652,82001007,82001007
859,1159668_555656,82001008,82001008
860,1159668_555658,82001009,82001009
861,1159668_555661,82001010,82001010
862,1159668_555666,82001011,82001011
863,1159668_557873,82001012,82001012
864,1156334_555599,82001013,82001013
865,1156334_555612,82001014,82001014
866,1156334_555615,82001015,82001015
867,1156334_555622,82001016,82001016
868,1156334_555710,82001017,82001017
869,1156334_555767,82001018,82001018
870,1121447_558356,82001019,82001019
871,1135286_571027,8302592,Advance
872,1135286_570994,8302593,Advance
873,1098240_552534,20297953,20297953
874,1098240_553161,20297952,20297952
875,1169947_568120,20302518,20302518
876,1169947_572385,20304663,20304663
877,1135286_571030,8302596,Advance
878,1135286_571009,8302597,Advance
879,1135286_571015,8302598,Advance
880,1135286_571024,8302631,Advance
881,24020_3067,20127089,20127089
882,24020_575160,20306262,20306262
883,24020_575162,20306263,20306263
884,24020_575635,20307138,20307138
885,24020_575636,20307139,20307139
886,24020_575637,20307140,20307140
887,24020_575638,20307141,20307141
888,24020_575640,20307142,20307142
889,24020_575642,20307143,20307143
890,24020_575643,20307144,20307144
891,24020_575644,20307145,20307145
892,24020_575645,20307146,20307146
893,24020_575646,20307147,20307147
894,24020_575647,20307148,20307148
895,24020_575649,20307149,20307149
896,24020_575650,20307150,20307150
897,24020_575651,20307151,20307151
898,24020_575652,20307152,20307152
899,24020_575653,20307153,20307153
900,24020_575654,20307154,20307154
901,24020_575655,20307155,20307155
902,24020_575656,20307156,20307156
903,24020_575658,20307157,20307157
904,24020_575968,20307158,20307158
905,24020_576268,20307159,20307159
906,24020_576812,20307704,20307704
907,1145320_534965,20285158,20285158
908,1145320_535586,20285157,20285157
909,1145320_576833,20307705,20307705
910,1013910_578014,20308255,20308255
911,1013910_450337,8302666,8302666
912,27824_581267,20308618,20308618
913,27824_6339,20003254,20003254
914,24020_589594,20309904,20309904
915,970830_593901,20310405,20310405
916,970830_593899,20310406,20310406
917,970830_593902,20310407,20310407
918,970830_593900,20310408,20310408
919,970830_439167,20214262,20214262
920,970830_506008,20261508,20261508
921,1187581,936738,936738
922,1187577,936748,936748
923,1187578,936749,936749
924,1187697,936750,936750
925,1187630,936752,936752
926,1187585,936753,936753
927,1187963,936757,936757
928,1187879,936773,936773
929,1187878,936774,936774
930,1188199,936775,936775
931,1188305,936776,936776
932,1188304,936777,936777
933,1188379,936778,936778
934,1188198,936779,936779
935,225,50074,50074
936,20014,50791,50791
937,20019,50372,50372
938,20098,50248,50248
939,20212,52629,52629
940,20222,50036,50036
941,20302,50509,50509
942,20385,50076,50076
943,20489,50181,50181
944,20633,50502,50502
945,20710,50846,50846
946,21259,52241,52241
947,21503,51433,51433
948,21645,51187,51187
949,21810,52128,52128
950,21816,52116,52116
951,21892,51651,51651
952,22075,51551,51551
953,22764,54356,54356
954,22766,54358,54358
955,22879,54446,54446
956,22935,51631,51631
957,23204,53448,53448
958,23687,53663,53663
959,23696,51546,51546
960,23761,53724,53724
961,24098,53996,53996
962,24247,52723,52723
963,24588,53350,53350
964,25029,55026,55026
965,25403,55470,55470
966,26214,56249,56249
967,26297,56330,56330
968,27056,57122,57122
969,27189,57210,57210
970,28849,59013,59013
971,29214,59360,59360
972,29301,59478,59478
973,30315,60379,60379
974,30591,60772,60772
975,30644,60987,60987
976,30746,60924,60924
977,31547,61728,61728
978,32282,62462,62462
979,33950,64131,64131
980,34938,65139,65139
981,35158,65372,65372
982,35424,65638,65638
983,35506,65720,65720
984,35577,65791,65791
985,35648,65863,65863
986,36968,67190,67190
987,38195,68420,68420
988,38839,69076,69076
989,40022,700259,700259
990,40198,700435,700435
991,40206,700443,700443
992,40916,701159,701159
993,41484,701719,701719
994,44742,704984,704984
995,45365,705608,705608
996,46128,706370,706370
997,46559,706801,706801
998,47375,707616,707616
999,47891,708126,708126
1000,48570,708806,708806
1001,49122,709358,709358
1002,49452,709688,709688
1003,49747,709984,709984
1004,50996,711233,711233
1005,53033,713270,713270
1006,53961,714008,714008
1007,55339,715389,715389
1008,56611,716843,716843
1009,56859,717090,717090
1010,57216,717411,717411
1011,58216,718418,718418
1012,59613,719816,719816
1013,60001,720204,720204
1014,65594,725797,725797
1015,66287,726493,726493
1016,69471,729683,729683
1017,70772,730984,730984
1018,73238,733455,733455
1019,74980,735277,735277
1020,75321,735617,735617
1021,75829,736126,736126
1022,78406,739281,739281
1023,78573,738596,738596
1024,79213,739544,739544
1025,79504,739704,739704
1026,80511,740461,740461
1027,81087,741037,741037
1028,81743,741465,741465
1029,82607,742264,742264
1030,88413,747933,747933
1031,90300,750027,750027
1032,90753,748670,748670
1033,93871,750655,750655
1034,95199,751373,751373
1035,97070,751843,751843
1036,97434,752669,752669
1037,98251,753430,753430
1038,100960,755562,755562
1039,101361,817522,817522
1040,102876,754968,754968
1041,103713,755384,755384
1042,105324,755899,755899
1043,105876,764928,764928
1044,106180,759269,759269
1045,106758,768650,768650
1046,109222,758000,758000
1047,110123,758343,758343
1048,113585,758509,758509
1049,116075,761372,761372
1050,116758,762381,762381
1051,119697,763405,763405
1052,124422,765364,Advance
1053,131690,766997,766997
1054,141465,770687,770687
1055,141825,772740,772740
1056,142829,770052,770052
1057,146487,785439,785439
1058,150339,834948,834948
1059,150965,776530,776530
1060,157077,774470,774470
1061,158522,774762,774762
1062,158978,774795,774795
1063,163353,775449,775449
1064,166717,779026,779026
1065,172334,785106,785106
1066,175196,779863,779863
1067,185384,781674,781674
1068,193268,782836,782836
1069,194783,783470,783470
1070,195454,784255,784255
1071,195661,783269,783269
1072,201043,784047,784047
1073,201590,789190,789190
1074,208271,796959,796959
1075,209764,785812,785812
1076,210548,785986,785986
1077,215272,787809,787809
1078,215739,787431,787431
1079,217173,787622,787622
1080,217205,787543,787543
1081,228532,791186,791186
1082,247332,794465,794465
1083,248261,794846,794846
1084,249505,795460,795460
1085,249758,795577,795577
1086,250831,796229,796229
1087,250979,795758,795758
1088,252498,796440,796440
1089,253705,797147,797147
1090,254138,796698,796698
1091,258190,797985,797985
1092,264155,799542,799542
1093,268817,800542,800542
1094,269289,800867,800867
1095,269986,801039,801039
1096,270070,801050,801050
1097,275583,807469,807469
1098,276913,802943,802943
1099,280412,803210,803210
1100,283272,803797,803797
1101,289055,805013,805013
1102,293310,806370,806370
1103,295359,806608,806608
1104,295607,808326,808326
1105,295986,809282,809282
1106,296406,806456,806456
1107,299134,813669,813669
1108,299463,807198,807198
1109,299861,807382,807382
1110,303796,807760,807760
1111,304375,807660,807660
1112,310065,809064,809064
1113,312676,813343,813343
1114,322002,920348,920348
1115,326621,811773,811773
1116,331688,812067,812067
1117,334999,825009,825009
1118,335823,812657,812657
1119,339471,883875,883875
1120,349899,813359,813359
1121,352863,835959,835959
1122,359232,838437,838437
1123,374771,814996,814996
1124,387943,872278,872278
1125,391932,814316,814316
1126,392723,815428,815428
1127,396394,895081,895081
1128,403692,844150,844150
1129,424605,816683,816683
1130,427246,876829,876829
1131,441447,815018,815018
1132,441694,837572,837572
1133,462895,823305,823305
1134,471656,815521,815521
1135,509035,894585,894585
1136,516863,819140,819140
1137,517783,881453,881453
1138,519446,818552,818552
1139,525011,868182,868182
1140,534658,818566,818566
1141,545330,818415,818415
1142,561568,819432,819432
1143,577478,819844,819844
1144,578232,824410,824410
1145,578490,820311,820311
1146,584216,848878,848878
1147,585096,824254,824254
1148,588562,820931,820931
1149,599590,883883,883883
1150,600663,823975,823975
1151,600710,821757,821757
1152,602824,822330,822330
1153,606063,822147,822147
1154,627983,824699,824699
1155,631290,848333,848333
1156,631739,839949,839949
1157,634806,826551,826551
1158,643322,826140,826140
1159,644240,884033,884033
1160,651949,883319,883319
1161,652977,899219,899219
1162,656186,830866,830866
1163,658120,855396,855396
1164,659782,826983,826983
1165,660171,866453,866453
1166,665041,896448,896448
1167,666381,827817,827817
1168,667437,833207,833207
1169,668646,834033,834033
1170,669221,902062,902062
1171,670749,827214,827214
1172,670759,828492,828492
1173,671137,827372,827372
1174,672075,897532,897532
1175,672093,830339,830339
1176,673213,832153,832153
1177,676889,895179,895179
1178,677442,828196,828196
1179,679083,827874,827874
1180,679763,827594,827594
1181,682656,827889,827889
1182,685637,828517,828517
1183,685718,828232,828232
1184,686674,848961,848961
1185,687710,828841,828841
1186,688895,828573,828573
1187,689078,839032,839032
1188,690051,830111,830111
1189,690959,828662,828662
1190,691116,833791,833791
1191,691297,828957,828957
1192,691765,833231,833231
1193,693138,830355,830355
1194,694098,829401,829401
1195,695109,841025,841025
1196,696244,895863,895863
1197,697246,832097,832097
1198,698659,829757,829757
1199,698697,830438,830438
1200,699636,829781,829781
1201,699751,829924,829924
1202,699832,830280,830280
1203,700482,830634,830634
1204,700591,829942,829942
1205,700891,829992,829992
1206,701665,830255,830255
1207,701848,831774,831774
1208,702547,830646,830646
1209,702586,830179,830179
1210,702616,830647,830647
1211,703996,858273,858273
1212,714211,838293,838293
1213,714701,857577,857577
1214,716850,853966,853966
1215,716967,836815,836815
1216,718828,838941,838941
1217,718958,833476,833476
1218,721509,832181,832181
1219,721797,833216,833216
1220,723317,834661,834661
1221,728773,851470,851470
1222,730278,853187,853187
1223,733729,879558,879558
1224,735591,833729,833729
1225,736826,833764,833764
1226,737042,838777,838777
1227,738399,845071,845071
1228,738784,833748,833748
1229,739392,833917,833917
1230,739567,833858,833858
1231,739734,834055,834055
1232,740381,834734,834734
1233,741161,834812,834812
1234,741223,914884,914884
1235,741303,834553,834553
1236,742415,897634,897634
1237,744294,852751,852751
1238,744522,834404,834404
1239,744742,839718,839718
1240,745757,897234,897234
1241,745760,891845,891845
1242,745791,834669,834669
1243,745877,834818,834818
1244,746477,861054,861054
1245,746929,836615,836615
1246,747351,834998,834998
1247,747385,840246,840246
1248,747490,839567,839567
1249,747685,838565,838565
1250,747718,836796,836796
1251,747787,836307,836307
1252,747867,837803,837803
1253,748019,835285,835285
1254,748030,837230,837230
1255,748101,836477,836477
1256,748114,850573,850573
1257,748209,835047,835047
1258,748300,834834,834834
1259,748301,848870,848870
1260,748303,839208,839208
1261,748312,834932,834932
1262,748427,835683,835683
1263,748465,836302,836302
1264,748499,836526,836526
1265,748532,839722,839722
1266,748557,835458,835458
1267,748663,835014,835014
1268,748685,835193,835193
1269,748799,838788,838788
1270,748817,836890,836890
1271,749252,851241,851241
1272,749363,835807,835807
1273,749446,839659,839659
1274,749463,835080,835080
1275,749519,842208,842208
1276,749688,835414,835414
1277,749708,835586,835586
1278,749760,838052,838052
1279,749779,842729,842729
1280,749783,837843,837843
1281,749794,836230,836230
1282,749831,835635,835635
1283,749880,838974,838974
1284,749967,847593,847593
1285,749974,836039,836039
1286,750029,835803,835803
1287,750030,835340,835340
1288,750046,844479,844479
1289,750049,843024,843024
1290,750136,840532,840532
1291,750265,839227,839227
1292,750296,835176,835176
1293,750334,836574,836574
1294,750392,838711,838711
1295,750394,840173,840173
1296,750406,836022,836022
1297,750433,836062,836062
1298,750591,839824,839824
1299,750807,843402,843402
1300,750828,835815,835815
1301,750907,853279,853279
1302,750985,835883,835883
1303,751398,840058,840058
1304,751569,835681,835681
1305,751664,835428,835428
1306,751755,836623,836623
1307,751783,836884,836884
1308,751811,835395,835395
1309,751849,836183,836183
1310,752340,839562,839562
1311,752714,849854,849854
1312,752742,836381,836381
1313,752981,836646,836646
1314,753033,836683,836683
1315,753447,848258,848258
1316,753518,836317,836317
1317,754154,844282,844282
1318,754380,836976,836976
1319,754401,836915,836915
1320,754578,857759,857759
1321,754982,838811,838811
1322,756204,840866,840866
1323,756262,928757,928757
1324,757238,848769,848769
1325,757328,837708,837708
1326,757979,885302,885302
1327,758187,848066,848066
1328,758365,851289,851289
1329,758494,838341,838341
1330,758503,838848,838848
1331,758601,839660,839660
1332,758687,837950,837950
1333,759101,849204,849204
1334,759697,845324,845324
1335,760402,841750,841750
1336,760810,851165,851165
1337,761591,841706,841706
1338,761645,844053,844053
1339,761734,848863,848863
1340,761936,841135,841135
1341,762081,842724,842724
1342,762161,845635,845635
1343,762198,838535,838535
1344,762863,844095,844095
1345,762871,841798,841798
1346,763000,852594,852594
1347,763058,840307,840307
1348,763226,851026,851026
1349,763657,838510,838510
1350,763874,843770,843770
1351,764278,885379,885379
1352,764345,841759,841759
1353,764357,839082,839082
1354,764467,860217,860217
1355,764534,844573,844573
1356,764617,854022,854022
1357,764679,842836,842836
1358,764732,850730,850730
1359,764760,852760,852760
1360,764898,840998,840998
1361,765322,844325,844325
1362,765465,847624,847624
1363,765469,851298,851298
1364,765603,855208,855208
1365,765616,849239,849239
1366,765627,862560,862560
1367,765771,850660,850660
1368,766226,851705,851705
1369,766311,847630,847630
1370,766321,846102,846102
1371,768045,843268,843268
1372,768084,852729,852729
1373,768236,848236,848236
1374,768693,845741,845741
1375,768700,842266,842266
1376,768846,840854,840854
1377,769241,841583,841583
1378,769326,841386,841386
1379,769452,860553,860553
1380,769706,846716,846716
1381,769959,850064,850064
1382,770102,864195,864195
1383,770162,846787,846787
1384,770597,840502,840502
1385,770758,844366,844366
1386,770967,864472,864472
1387,771209,843065,843065
1388,771484,840135,840135
1389,771539,852580,852580
1390,771752,841683,841683
1391,772180,841071,841071
1392,773242,843587,843587
1393,773609,862793,862793
1394,773644,856568,856568
1395,775030,851515,851515
1396,775063,842586,842586
1397,775163,869824,869824
1398,777574,850381,850381
1399,777862,847907,847907
1400,778023,849793,849793
1401,778244,848111,848111
1402,780570,844143,844143
1403,780576,876882,876882
